355;Blondell, Joan
356;Leigh, Jason
357;Robertson, Cliff
358;Bloom, Claire
359;Nelson, Ralph
360;Eastwood, Clint
361;Bloom, Verna
362;Bobby, Anne
363;Barker, Clive
364;Bonnaire, Sandrine
365;Pialat, Maurice
366;Meril, Macha
367;Varda, Agnes
368;Cosby, Bill
369;Boosler, Elayne
370;Chapman, Graham
371;Booth, Connie
372;Gilliam, Terry
373;Booth, Shirley
374;Anthony, Joseph
375;Bouquet, Carole
376;Rogers, Buddy
377;Bow, Clara
378;Bracco, Lorraine
379;McTiernan, John
380;Hurt, William
381;Braga, Sonia
382;Babenco, Hector
383;Brennan, Eileen
384;Brewster, Diane
385;Pevney, Joseph
386;Paré, Michael
387;Bridges, Lynda
388;Rumar, Craig
389;Brochet, Anne
390;Rappeneau, Jean-Paul
391;Fijewski, Tadeusz
392;Broniewska, Maria
393;Ford, Aleksander
394;Hopkins, Barrett
395;Brown, Violet
396;Ingvordsen, J. Christian
397;Brando, Marlon
398;Brynner, Yul
399;Wicki, Bernhard
400;Atzorn, Robert
401;Buchegger, Christine
402;Buckley, Betty
403;Polanski, Roman
404;Bujold, Geneviève
405;Crichton, Michael
406;Irons, Jeremy
407;West, Leonard
408;Burd, Stephanie
409;Lambert, Bruce
410;Burstyn, Ellen
411;Friedkin, William
412;Kristofferson, Kris
413;Bolt, Jonathan
414;Byrne, Martha
415;King Keller, Frederick
416;Cagney, James
417;Calvet, Corinne
418;De Brier, Sampson
419;Cameron, Marjorie
420;Anger, Kenneth
421;Fishburne, Larry
422;Campbell, Tisha
423;Lee, Spike
424;Heard, John
425;Cannon, Dyan
426;Olsen, Merlin
427;Cannon, Katharine
428;Claxton, William F.
429;Bideman, Robert
430;Capone, Nadia
431;Bergman, Robert
432;Elliott, Sam
433;Capshaw, Kate
434;Day, Robert
435;Huyck, Willard
436;Quaid, Dennis
437;Ruben, Joseph
438;Scott, Ridley
439;Cardinale, Claudia
440;Fellini, Federico
441;Ford, Wallace
442;Carlisle, Mary
443;Cabanne, Christy
444;Taylor, Noah
445;Carmen, Loene
446;Duigan, John
447;Belmondo, Jean-Paul
448;Caron, Leslie
449;Clément, René
450;Gries, Tom
451;Carrera, Barbara
452;Taylor, Don
453;Caine, Michael
454;Carrillo, Elpidia
455;Mackenzie, John
456;Lorre, Peter
457;Carroll, Madeleine
458;Mahler, Bruce
459;Carter, Judy
460;Kendall, Tony
461;Carter, Karen
462;Theumer, Ernst R. von
463;Cassidy, Joanna
464;Galligan, Zach
465;Cates, Phoebe
466;Dante, Joe
467;Heckerling, Amy
468;McCarthy, Andrew
469;Cattrall, Kim
470;Gottlieb, Michael
471;Moore, Frank
472;Chambers, Marilyn
473;Sellers, Peter
474;Champion, Marge
475;Peterson, Chris
476;Chan, Agnes
477;Lawford, Peter
478;Channing, Carol
479;Chapman, Marguerite
480;Seiter, William A.
481;Charisse, Cyd
482;Ray, Nicholas
483;MacLachlan, Kyle
484;Chen, Joan
485;Cage, Nicholas
486;Cher
487;Jewison, Norman
488;Miller, George
489;Chiles, Lois
490;Davis, Guy
491;Chong, Rae Dawn
492;Lathan, Stan
493;Jagger, Mick
494;Lauer, Andrew
495;Christian, Claudia
496;Rifkin, Adam
497;Beatty, Warren
498;Christie, Julie
499;Ashby, Hal
500;Harvey, Laurence
501;Church, Sandra
502;Englund, George
503;Rogers, Will
504;Churchill, Marguerite
505;Taylor, Sam
506;Walsh, Raoul
507;Cilento, Diane
508;Ritt, Martin
509;Clark, Susan
510;Siegel, Don
511;Penn, Jillette
512;Clarke, Caitlin
513;Penn, Arthur
514;Philbin, John
515;Clayburgh, Jill
516;Weill, Claudia
517;Malkovich, John
518;Close, Glenn
519;Schroeder, Barbet
520;Arestrup, Niels
521;Szabó, István
522;Welles, Orson
